,label,timestamp,duration,max_temp,min_temp,device,location
125,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1627597504.8569999,86400.0,19.0029096423272,6.922198898266485,,
126,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1636586179.8569999,86400.0,31.0,14.17826698333863,,
127,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1657318084.8569999,86400.0,17.207435031923303,8.478399325132992,,
128,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1642967719.8569999,46665.0,,10.917190610118944,thermo_2,room2
129,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1643498184.8569999,86400.0,15.372500034806038,7.238341122486253,,
130,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1642909499.8569999,18875.0,,11.04395491096452,thermo_2,room2
131,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1649973964.8569999,86400.0,19.3944614108286,12.11751333442197,,
132,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1634941649.8569999,86400.0,18.15918524949083,10.119161611550556,,
133,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1635802234.8569999,38025.0,,10.851375647536411,thermo_3,room3
134,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1636068059.8569999,86400.0,17.402260987899552,9.57807355769016,,
135,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1638140644.8569999,86400.0,19.80523187016983,5.832262342643377,,
136,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1648677609.8569999,86400.0,21.48215379212445,12.769813354359307,,
137,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1635285739.8569999,86400.0,23.00687611977505,10.114674384899384,,
138,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1628287724.8569999,86400.0,23.256736821292883,8.466715364274263,,
139,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1638534194.8569999,25815.0,23.105409586531238,,thermo_4,room4
140,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1636672239.8569999,86400.0,22.0,9.469358691391358,,
141,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1638534194.8569999,25815.0,23.105409586531238,,thermo_1,room1
142,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1642633969.8569999,86400.0,23.86566423813997,12.697877586933355,,
143,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1638534194.8569999,25815.0,23.105409586531238,,thermo_2,room2
144,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1645052659.8569999,86400.0,20.724280404473053,11.922435037836289,,
145,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1658528499.8569999,86400.0,22.21637542593012,6.54859974822776,,
146,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1638534194.8569999,25815.0,23.105409586531238,,thermo_3,room3
147,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647204999.8569999,42645.0,,12.055200826111223,thermo_4,room4
148,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647204999.8569999,42645.0,,12.055200826111223,thermo_1,room1
149,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647204999.8569999,42645.0,,12.058786822269674,thermo_2,room2
150,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1637708539.8569999,86400.0,32.0,9.337911368462198,,
151,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1643412224.8569999,86400.0,20.31596706552959,7.238341122486253,,
152,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1632434949.8569999,86400.0,17.451913186920816,8.969123479032165,,
153,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1635113739.8569999,86400.0,19.71961928212539,10.850847940794358,,
154,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1636315999.8569999,46565.0,,11.572834773606123,thermo_3,room3
155,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1633213209.8569999,86400.0,18.78834556454437,11.721549102476168,,
156,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1650924314.8569999,86400.0,19.276078336798363,6.547397036742936,,
157,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1656367904.8569999,86400.0,19.97289178560732,10.016520667206777,,
158,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1642806054.8569999,86400.0,19.71762658492622,10.708706113934989,,
159,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1653949224.8569999,86400.0,19.476480526130604,10.382679949092555,,
160,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1628327554.8569999,39620.0,23.25664966243577,,thermo_4,room4
161,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1658182444.8569999,86400.0,18.375736463177606,11.141414940757064,,
162,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1643184039.8569999,51615.0,25.99965292375421,,thermo_4,room4
163,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1639304834.8569999,37575.0,23.14892508828716,,thermo_4,room4
164,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1628327554.8569999,39620.0,23.25664966243577,,thermo_1,room1
165,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1639304834.8569999,37575.0,23.14892508828716,,thermo_1,room1
166,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1643184039.8569999,51615.0,25.99965292375421,,thermo_1,room1
167,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1628327554.8569999,39620.0,23.25664966243577,,thermo_2,room2
168,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1639304834.8569999,37575.0,23.14892508828716,,thermo_2,room2
169,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1658354484.8569999,86400.0,23.61415447905735,12.061267304897944,,
170,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1639304834.8569999,37575.0,23.14892508828716,,thermo_3,room3
171,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1632348984.8569999,86400.0,20.351417489028,9.372447360696,,
172,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1644276539.8569999,86400.0,18.04347504482539,6.423870133278832,,
173,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1645398844.8569999,86400.0,18.28428390320647,11.58365412598086,,
174,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1646781244.8569999,86400.0,18.98797700339699,11.943304331911884,,
175,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1647731534.8569999,86400.0,20.570062208400707,11.980084933895514,,
176,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1635459924.8569999,86400.0,15.829036903024674,8.960652343160971,,
177,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1628115799.8569999,86400.0,18.986722253909463,13.420483541847686,,
178,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1658096474.8569999,86400.0,14.598845297489484,11.141414940757064,,
179,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1642201954.8569999,86400.0,19.81821429295264,9.434392396010798,,
180,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1635631979.8569999,86400.0,18.10731825702799,10.035501082564576,,
181,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1659304814.8569999,86400.0,16.35254020212941,12.97602478240681,,
182,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1628980084.8569999,86400.0,15.966811057001216,9.902541890259103,,
183,"{""name"": ""removed"", ""parent"": {""name"": ""device"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {}}",1642906174.8569999,20129410.0,,,heater_2,room2
184,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1662329739.8569999,86400.0,20.440421927130547,8.648090215077712,,
185,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1641079694.8569999,86400.0,17.849604403654624,9.35558336922123,,
186,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1643844504.8569999,86400.0,20.971010090260048,11.062891573924857,,
187,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1660083104.8569999,86400.0,21.132024354261507,11.686565025528084,,
188,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1648937889.8569999,86400.0,17.57885707812651,9.315102937834403,,
189,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1639265194.8569999,86400.0,23.149004839767574,7.723821349626917,,
190,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1654985644.8569999,86400.0,16.899409986912083,7.367558800028971,,
191,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1630271119.8569999,39755.0,,10.174692632752953,thermo_4,room4
192,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1630271119.8569999,39755.0,,10.174692632752953,thermo_1,room1
193,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1630271119.8569999,39755.0,,10.174692632752953,thermo_2,room2
194,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1661379504.8569999,86400.0,20.531187821247688,8.441069204200446,,
195,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1630271119.8569999,39755.0,,10.174692632752953,thermo_3,room3
196,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1627251634.8569999,86400.0,19.31007230218909,8.241127093735383,,
197,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1652652979.8569999,86400.0,20.744988062146746,13.243100617943195,,
198,"{""name"": ""removed"", ""parent"": {""name"": ""device"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {}}",1626799774.8569999,16362065.0,,,heater_bis_2,
199,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1653517244.8569999,86400.0,19.490074891519512,8.346537842943091,,
200,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1638833089.8569999,86400.0,19.58079842174105,9.710551249138195,,
201,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1629498314.8569999,86400.0,17.54649472584628,10.281722423632017,,
202,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1656972234.8569999,86400.0,21.26757042893362,10.64454188012128,,
203,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1627096744.8569999,19280.0,,13.10504385908176,thermo_4,room4
204,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1633039309.8569999,86400.0,16.94022175045619,9.784749146925332,,
205,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1655935949.8569999,86400.0,34.0,10.647525661323424,,
206,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1661293519.8569999,86400.0,20.64758507717827,10.244325110344672,,
207,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1627096744.8569999,19280.0,,13.10504385908176,thermo_1,room1
208,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1627096744.8569999,19280.0,,13.10504385908176,thermo_2,room2
209,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1627096744.8569999,19280.0,,13.146709491109466,thermo_3,room3
210,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1636061209.8569999,39400.0,,9.598053131791778,thermo_3,room3
211,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647143024.8569999,18840.0,,12.135393051243632,thermo_4,room4
212,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647143024.8569999,18840.0,,12.135393051243632,thermo_1,room1
213,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647143024.8569999,18840.0,,12.135393051243632,thermo_2,room2
214,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647143024.8569999,18840.0,,12.135393051243632,thermo_3,room3
215,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1651184609.8569999,86400.0,16.257386514880793,7.644040848250366,,
216,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1630620644.8569999,86400.0,19.04821142404477,8.36322494059146,,
217,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1654725609.8569999,86400.0,16.01644580356147,11.24972414920843,,
218,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1636326379.8569999,86400.0,18.444281429154977,11.549463903586169,,
219,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1642720249.8569999,86400.0,20.369843089475,10.708706113934989,,
220,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1640473594.8569999,86400.0,18.0872035628994,8.95035267478777,,
221,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1631138814.8569999,86400.0,16.21890512776978,8.49830526396638,,
222,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1629066239.8569999,86400.0,20.958628579547163,10.085076376261648,,
223,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1646695429.8569999,86400.0,17.151985550751398,7.590612752629691,,
224,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1628374034.8569999,86400.0,18.930224673495182,8.466715364274263,,
225,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1633299474.8569999,86400.0,17.158771244431488,10.953816349359156,,
226,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1662243864.8569999,86400.0,15.450055157718836,8.973291377924546,,
227,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1639005209.8569999,86400.0,22.22030509952868,11.870381731578604,,
228,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1657232409.8569999,86400.0,17.589910142255302,9.419184552644891,,
229,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1643056924.8569999,39725.0,,11.35902652933083,thermo_2,room2
230,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1659737119.8569999,86400.0,19.45518876005715,9.89425294796211,,
231,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1639091234.8569999,86400.0,16.40440389610326,11.870381731578604,,
232,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1632800764.8569999,84545.0,29.99890700352541,,thermo_4,room4
233,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1659911204.8569999,86400.0,20.07152760600672,9.825488604907244,,
234,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1632800764.8569999,84545.0,29.99890700352541,,thermo_1,room1
235,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1649110054.8569999,86400.0,18.31911721658678,10.020123389624809,,
236,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1632800764.8569999,84545.0,29.99890700352541,,thermo_2,room2
237,"{""name"": ""hot"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""max_temp"": true}}",1632800764.8569999,84545.0,29.99890700352541,,thermo_3,room3
238,"{""name"": ""cold"", ""parent"": {""name"": ""temperature"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {}}, ""axes"": {""min_temp"": false}}",1647204999.8569999,42645.0,,12.055200826111223,thermo_3,room3
239,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1645831219.8569999,86400.0,20.43939327040673,7.881292969377528,,
240,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1652393014.8569999,86400.0,19.12730096188411,11.353748330795494,,
241,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1658872889.8569999,86400.0,18.070874300890097,9.025602094128978,,
242,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1633903674.8569999,86400.0,19.37287829930052,8.025519838880268,,
243,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1639609404.8569999,86400.0,19.308144308162124,12.188738881454723,,
244,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1648591934.8569999,86400.0,15.343812266850737,13.946668155477171,,
245,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1656454209.8569999,86400.0,21.331047482630105,12.43336766018612,,
246,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1634249794.8569999,86400.0,17.886013562595764,10.88275569694092,,
247,"{""name"": ""day"", ""parent"": {""name"": ""event"", ""parent"": null, ""axes"": {}}, ""axes"": {""max_temp"": true, ""min_temp"": false}}",1642548294.8569999,86400.0,19.42669067490336,10.090165101810388,,
